,date,open,close,high,low,volume,code
598,2018-06-19,769.0,738.0,769.0,737.0,60195.0,sh600519
599,2018-06-20,741.0,763.59,765.0,741.0,45838.0,sh600519
600,2018-06-21,765.22,759.32,778.89,758.77,39182.0,sh600519
601,2018-06-22,754.0,766.53,767.0,750.0,28854.0,sh600519
602,2018-06-25,766.0,765.56,778.97,764.9,32934.0,sh600519
603,2018-06-26,765.31,754.8,769.88,747.0,46577.0,sh600519
604,2018-06-27,752.0,722.44,757.0,721.0,57298.0,sh600519
605,2018-06-28,714.0,710.93,719.0,697.0,50833.0,sh600519
606,2018-06-29,712.3,731.46,732.3,705.0,32929.0,sh600519
607,2018-07-02,734.52,711.55,739.33,703.0,37558.0,sh600519
608,2018-07-03,709.76,694.92,715.78,678.23,82837.0,sh600519
609,2018-07-04,692.0,690.91,700.0,688.0,37990.0,sh600519
610,2018-07-05,700.0,702.39,716.2,700.0,47123.0,sh600519
611,2018-07-06,707.0,714.12,720.93,699.26,44156.0,sh600519
612,2018-07-09,720.03,727.24,729.86,719.73,40572.0,sh600519
613,2018-07-10,729.0,725.76,731.5,713.33,29010.0,sh600519
614,2018-07-11,710.0,719.58,724.0,702.22,24278.0,sh600519
615,2018-07-12,718.0,737.54,741.17,718.0,40170.0,sh600519
616,2018-07-13,742.3,746.99,748.1,735.12,28907.0,sh600519
617,2018-07-16,752.3,754.68,764.11,751.03,32474.0,sh600519
618,2018-07-17,757.0,742.43,757.0,736.02,27806.0,sh600519
619,2018-07-18,742.43,737.44,749.69,735.0,24521.0,sh600519
620,2018-07-19,739.0,740.95,743.95,735.02,18078.0,sh600519
621,2018-07-20,741.5,741.13,743.13,728.0,30548.0,sh600519
622,2018-07-23,736.0,732.07,741.15,720.01,35969.0,sh600519
623,2018-07-24,732.68,745.4,747.3,723.0,41808.0,sh600519
624,2018-07-25,746.95,743.81,749.88,740.01,21743.0,sh600519
625,2018-07-26,748.9,735.62,748.9,734.23,23067.0,sh600519
626,2018-07-27,736.0,738.56,744.3,730.0,20913.0,sh600519
627,2018-07-30,738.9,719.21,740.66,715.0,42171.0,sh600519
628,2018-07-31,720.3,726.44,727.88,719.21,20683.0,sh600519
629,2018-08-01,731.4,714.94,732.3,714.11,25237.0,sh600519
630,2018-08-02,715.97,695.84,715.97,687.88,55001.0,sh600519
631,2018-08-03,695.0,678.99,695.0,676.2,47336.0,sh600519
632,2018-08-06,677.0,669.68,684.0,662.25,45248.0,sh600519
633,2018-08-07,672.3,686.28,687.83,662.02,39085.0,sh600519
634,2018-08-08,687.02,676.22,689.0,671.87,29685.0,sh600519
635,2018-08-09,671.0,691.88,694.5,670.12,34485.0,sh600519
636,2018-08-10,691.88,687.18,694.77,684.2,23817.0,sh600519
637,2018-08-13,683.0,679.22,683.0,666.68,34570.0,sh600519
638,2018-08-14,679.22,680.13,684.5,673.51,21696.0,sh600519
639,2018-08-15,679.8,662.8,680.0,661.0,34997.0,sh600519
640,2018-08-16,652.0,648.44,668.5,640.0,59939.0,sh600519
641,2018-08-17,657.5,634.86,657.5,630.01,46574.0,sh600519
642,2018-08-20,632.45,644.79,645.55,616.86,48852.0,sh600519
643,2018-08-21,647.0,671.49,672.3,647.0,52249.0,sh600519
644,2018-08-22,671.0,667.7,673.2,663.0,20675.0,sh600519
645,2018-08-23,671.7,670.21,678.5,665.18,27357.0,sh600519
646,2018-08-24,669.0,660.3,669.0,656.46,26090.0,sh600519
647,2018-08-27,662.0,687.3,687.3,662.0,48016.0,sh600519
648,2018-08-28,693.0,681.0,693.78,678.55,32488.0,sh600519
649,2018-08-29,682.0,685.85,688.88,679.1,27404.0,sh600519
650,2018-08-30,688.21,680.4,692.6,679.01,33788.0,sh600519
651,2018-08-31,676.25,659.19,677.0,656.5,58980.0,sh600519
652,2018-09-03,652.0,666.21,667.67,650.8,30179.0,sh600519
653,2018-09-04,666.8,675.04,676.0,661.6,21540.0,sh600519
654,2018-09-05,675.0,657.79,676.99,657.0,28983.0,sh600519
655,2018-09-06,652.0,644.0,659.26,640.0,42370.0,sh600519
656,2018-09-07,645.5,650.97,658.03,645.14,29240.0,sh600519
657,2018-09-10,652.2,644.8,653.81,640.7,21202.0,sh600519
658,2018-09-11,645.57,646.0,650.97,640.63,19496.0,sh600519
659,2018-09-12,643.0,630.0,644.87,628.01,41157.0,sh600519
660,2018-09-13,638.0,631.98,642.0,620.0,47713.0,sh600519
661,2018-09-14,633.98,642.9,649.78,628.53,40900.0,sh600519
662,2018-09-17,645.0,645.81,652.96,641.06,29112.0,sh600519
663,2018-09-18,643.0,666.7,668.0,642.22,37858.0,sh600519
664,2018-09-19,666.58,681.42,686.0,666.0,48221.0,sh600519
665,2018-09-20,685.2,678.55,686.9,677.36,27519.0,sh600519
666,2018-09-21,682.0,700.01,700.01,680.01,42617.0,sh600519
667,2018-09-25,695.0,697.02,705.77,693.26,30639.0,sh600519
668,2018-09-26,702.1,724.93,732.68,701.99,72287.0,sh600519
669,2018-09-27,727.5,724.0,728.0,715.4,40508.0,sh600519
670,2018-09-28,726.7,730.0,733.2,718.88,35089.0,sh600519
671,2018-10-08,715.41,686.15,719.0,686.15,82745.0,sh600519
672,2018-10-09,686.9,695.0,698.71,685.9,40222.0,sh600519
673,2018-10-10,697.26,670.92,698.0,669.69,63098.0,sh600519
674,2018-10-11,635.01,644.99,668.94,635.01,91581.0,sh600519
675,2018-10-12,651.0,668.0,672.68,650.58,54472.0,sh600519
676,2018-10-15,669.49,666.9,671.95,660.03,35607.0,sh600519
677,2018-10-16,665.98,667.14,679.53,662.01,26393.0,sh600519
678,2018-10-17,675.0,665.72,677.3,649.9,43077.0,sh600519
679,2018-10-18,660.0,645.94,660.0,644.97,52156.0,sh600519
680,2018-10-19,638.0,670.0,675.0,635.08,76199.0,sh600519
681,2018-10-22,675.0,693.0,702.02,675.0,73108.0,sh600519
682,2018-10-23,689.0,641.74,689.0,635.0,123112.0,sh600519
683,2018-10-24,628.11,636.99,650.0,620.0,76112.0,sh600519
684,2018-10-25,620.0,619.0,622.5,608.58,75568.0,sh600519
685,2018-10-26,619.0,610.1,625.0,607.98,55327.0,sh600519
686,2018-10-29,549.09,549.09,549.09,549.09,49076.0,sh600519
687,2018-10-30,510.0,524.0,543.0,509.02,204396.0,sh600519
688,2018-10-31,527.0,548.9,555.0,522.0,96884.0,sh600519
689,2018-11-01,555.0,563.0,585.5,551.25,98106.0,sh600519
690,2018-11-02,585.0,599.9,600.0,572.24,89156.0,sh600519
691,2018-11-05,593.0,575.8,593.0,571.77,75517.0,sh600519
692,2018-11-06,574.0,566.0,574.16,558.01,45566.0,sh600519
693,2018-11-07,569.0,566.4,574.95,562.01,38107.0,sh600519
694,2018-11-08,574.0,570.34,577.0,568.0,33763.0,sh600519
695,2018-11-09,567.22,562.0,569.0,562.0,24336.0,sh600519
696,2018-11-12,553.0,552.0,554.2,536.8,67824.0,sh600519
697,2018-11-13,546.12,570.0,570.0,543.0,66429.0,sh600519
698,2018-11-14,569.96,555.1,569.96,552.55,41766.0,sh600519
699,2018-11-15,558.8,559.7,564.8,555.5,30833.0,sh600519
700,2018-11-16,561.0,560.0,566.0,558.03,28938.0,sh600519
701,2018-11-19,560.3,569.02,572.0,559.11,36179.0,sh600519
702,2018-11-20,565.0,561.6,568.0,560.0,26943.0,sh600519
703,2018-11-21,554.0,564.7,568.9,553.68,27107.0,sh600519
704,2018-11-22,565.15,564.5,567.33,558.0,21213.0,sh600519
705,2018-11-23,564.0,556.9,567.3,556.9,20126.0,sh600519
706,2018-11-26,558.0,552.11,560.2,552.0,19120.0,sh600519
707,2018-11-27,552.0,548.1,554.99,546.5,20233.0,sh600519
708,2018-11-28,550.85,557.0,559.19,545.5,27737.0,sh600519
709,2018-11-29,566.03,551.6,569.8,549.01,45069.0,sh600519
710,2018-11-30,557.0,565.0,568.89,553.0,49010.0,sh600519
711,2018-12-03,589.0,601.2,605.0,584.77,83414.0,sh600519
712,2018-12-04,602.99,602.23,604.26,595.0,31473.0,sh600519
713,2018-12-05,597.5,610.1,616.5,595.0,41588.0,sh600519
714,2018-12-06,600.0,591.8,605.98,590.36,37758.0,sh600519
715,2018-12-07,595.6,587.0,598.86,584.7,26841.0,sh600519
716,2018-12-10,576.0,577.23,587.5,574.18,24640.0,sh600519
717,2018-12-11,577.0,582.99,586.55,577.0,16316.0,sh600519
718,2018-12-12,588.79,589.0,589.2,582.8,19921.0,sh600519
719,2018-12-13,590.0,601.75,606.88,589.6,40399.0,sh600519
720,2018-12-14,598.01,592.96,599.8,592.0,24554.0,sh600519
721,2018-12-17,592.57,590.52,595.97,585.01,24895.0,sh600519
722,2018-12-18,585.88,590.94,591.54,585.0,19222.0,sh600519
723,2018-12-19,589.0,577.8,590.99,576.03,25715.0,sh600519
724,2018-12-20,576.22,574.5,581.5,568.89,26940.0,sh600519
725,2018-12-21,571.0,567.41,573.45,562.21,30640.0,sh600519
726,2018-12-24,563.5,568.0,570.91,558.0,19109.0,sh600519
727,2018-12-25,562.22,565.79,567.5,553.61,26592.0,sh600519
728,2018-12-26,563.81,560.08,568.4,558.0,17866.0,sh600519
729,2018-12-27,570.0,563.0,571.85,562.22,29493.0,sh600519
730,2018-12-28,563.3,590.01,596.4,560.0,63678.0,sh600519
731,2019-01-02,609.98,598.98,612.0,595.01,62286.0,sh600519
732,2019-01-03,599.97,590.0,601.66,585.8,30977.0,sh600519
733,2019-01-04,587.28,602.0,607.67,582.02,37683.0,sh600519
734,2019-01-07,608.0,605.49,612.0,602.22,34750.0,sh600519
735,2019-01-08,605.5,604.79,612.0,600.28,28838.0,sh600519
736,2019-01-09,609.99,616.12,626.16,609.04,49892.0,sh600519
737,2019-01-10,617.13,618.77,624.88,610.25,29043.0,sh600519
738,2019-01-11,625.0,635.88,637.0,618.75,38884.0,sh600519
739,2019-01-14,633.0,624.6,635.89,621.55,25648.0,sh600519
740,2019-01-15,627.86,659.98,661.5,625.0,55764.0,sh600519
741,2019-01-16,658.0,661.1,665.65,653.6,42083.0,sh600519
742,2019-01-17,663.0,659.25,669.7,655.8,30284.0,sh600519
743,2019-01-18,665.0,683.61,690.2,661.5,68609.0,sh600519
744,2019-01-21,690.0,686.98,698.88,681.88,47051.0,sh600519
745,2019-01-22,686.0,671.0,686.0,665.22,42122.0,sh600519
746,2019-01-23,667.22,665.66,674.5,663.13,33624.0,sh600519
747,2019-01-24,670.3,672.5,677.83,664.68,29155.0,sh600519
748,2019-01-25,675.88,679.7,684.9,669.93,28986.0,sh600519
749,2019-01-28,684.0,677.0,693.98,676.03,36102.0,sh600519
750,2019-01-29,677.5,685.0,688.0,668.0,30342.0,sh600519
751,2019-01-30,684.99,676.0,686.22,676.0,22699.0,sh600519
752,2019-01-31,680.0,689.6,689.6,677.56,36696.0,sh600519
753,2019-02-01,697.04,692.67,699.0,689.61,30520.0,sh600519
754,2019-02-11,695.0,725.3,729.5,688.18,58140.0,sh600519
755,2019-02-12,723.0,717.92,725.49,715.2,35091.0,sh600519
756,2019-02-13,723.0,735.25,736.16,717.22,35677.0,sh600519
757,2019-02-14,731.2,737.16,743.66,730.14,32258.0,sh600519
758,2019-02-15,734.88,724.78,734.88,723.02,23237.0,sh600519
759,2019-02-18,731.0,740.0,744.95,731.0,37745.0,sh600519
760,2019-02-19,740.96,730.76,742.5,726.66,29501.0,sh600519
761,2019-02-20,735.0,722.0,735.0,716.06,37882.0,sh600519
762,2019-02-21,720.0,720.25,730.48,717.0,29850.0,sh600519
763,2019-02-22,717.0,726.01,728.49,714.1,25908.0,sh600519
764,2019-02-25,730.75,742.33,744.44,717.99,82622.0,sh600519
765,2019-02-26,747.8,727.35,749.18,726.0,57964.0,sh600519
766,2019-02-27,733.0,740.7,758.02,731.0,65942.0,sh600519
767,2019-02-28,737.9,755.01,763.42,736.95,56986.0,sh600519
768,2019-03-01,761.5,789.3,790.0,761.0,63840.0,sh600519
769,2019-03-04,795.0,781.86,798.33,777.22,84585.0,sh600519
770,2019-03-05,785.0,779.78,789.55,775.88,44830.0,sh600519
771,2019-03-06,775.0,768.0,779.5,765.88,46731.0,sh600519
772,2019-03-07,762.22,748.6,762.22,745.56,60180.0,sh600519
773,2019-03-08,737.9,737.5,746.83,733.65,52275.0,sh600519
774,2019-03-11,740.04,758.54,766.95,740.04,53057.0,sh600519
775,2019-03-12,763.82,745.01,763.83,739.0,52510.0,sh600519
776,2019-03-13,745.5,754.0,760.75,745.5,40561.0,sh600519
777,2019-03-14,757.0,778.0,785.0,754.0,62172.0,sh600519
778,2019-03-15,776.0,777.3,787.5,764.85,52400.0,sh600519
779,2019-03-18,778.8,810.09,814.53,777.0,81318.0,sh600519
780,2019-03-19,803.0,792.61,807.92,792.3,40634.0,sh600519
781,2019-03-20,790.0,792.8,802.3,785.0,31117.0,sh600519
782,2019-03-21,788.0,785.75,792.8,781.5,32573.0,sh600519
783,2019-03-22,788.22,794.0,799.98,785.0,30517.0,sh600519
784,2019-03-25,786.0,775.6,788.0,773.3,37270.0,sh600519
785,2019-03-26,780.0,773.0,785.94,764.1,37595.0,sh600519
786,2019-03-27,781.0,788.5,793.88,775.0,42807.0,sh600519
787,2019-03-28,793.43,806.8,814.48,785.68,57566.0,sh600519
788,2019-03-29,835.0,853.99,866.68,830.17,90933.0,sh600519
789,2019-04-01,860.0,859.0,868.95,851.0,60934.0,sh600519
790,2019-04-02,859.99,850.0,859.99,836.06,53227.0,sh600519
791,2019-04-03,840.12,844.5,851.74,834.21,43056.0,sh600519
792,2019-04-04,840.0,865.0,865.8,836.2,55772.0,sh600519
793,2019-04-08,900.0,900.2,908.0,890.12,66251.0,sh600519
794,2019-04-09,903.0,905.0,908.2,892.51,47989.0,sh600519
795,2019-04-10,903.0,947.99,951.9,900.0,67814.0,sh600519
796,2019-04-11,948.0,925.2,950.0,905.55,61102.0,sh600519
797,2019-04-12,909.0,914.0,919.99,900.01,48612.0,sh600519
798,2019-04-15,931.0,907.0,939.0,907.0,45522.0,sh600519
799,2019-04-16,904.9,939.9,939.9,901.22,46423.0,sh600519
800,2019-04-17,938.0,952.0,955.51,925.0,40761.0,sh600519
801,2019-04-18,945.41,945.5,954.68,936.22,19598.0,sh600519
802,2019-04-19,943.96,952.56,960.95,931.31,32379.0,sh600519
803,2019-04-22,959.5,949.2,978.89,940.61,40627.0,sh600519
804,2019-04-23,951.0,974.95,981.22,949.2,48852.0,sh600519
805,2019-04-24,979.88,970.0,990.0,951.22,45227.0,sh600519
806,2019-04-25,968.79,952.37,973.99,951.22,39801.0,sh600519
807,2019-04-26,946.3,945.0,959.88,945.0,43277.0,sh600519
808,2019-04-29,945.0,971.97,989.0,935.0,52572.0,sh600519
809,2019-04-30,968.0,974.0,984.96,963.11,35943.0,sh600519
810,2019-05-06,925.5,906.0,935.0,893.0,135099.0,sh600519
811,2019-05-07,893.28,890.0,913.94,870.22,100837.0,sh600519
812,2019-05-08,860.0,884.4,901.8,860.0,81882.0,sh600519
813,2019-05-09,875.0,858.81,879.87,842.5,91545.0,sh600519
814,2019-05-10,875.66,907.12,910.78,868.19,79907.0,sh600519
815,2019-05-13,898.86,892.0,910.98,884.0,46637.0,sh600519
816,2019-05-14,885.0,886.57,906.0,873.0,59983.0,sh600519
817,2019-05-15,890.24,927.0,933.0,890.24,63124.0,sh600519
818,2019-05-16,919.0,929.91,932.0,905.0,44540.0,sh600519
819,2019-05-17,927.02,906.79,932.3,900.1,49841.0,sh600519
820,2019-05-20,900.0,884.96,900.0,871.0,44407.0,sh600519
821,2019-05-21,885.0,895.0,910.0,872.02,42385.0,sh600519
822,2019-05-22,894.98,888.0,904.0,880.0,32041.0,sh600519
823,2019-05-23,881.0,861.0,883.98,856.22,58058.0,sh600519
824,2019-05-24,865.0,878.5,885.0,864.44,44034.0,sh600519
825,2019-05-27,879.1,879.0,882.99,860.05,39161.0,sh600519
826,2019-05-28,877.99,888.0,907.49,875.02,74772.0,sh600519
827,2019-05-29,888.01,911.91,924.95,888.01,65646.0,sh600519
828,2019-05-30,910.0,905.3,919.99,891.22,40247.0,sh600519
829,2019-05-31,900.53,890.0,906.99,890.0,35793.0,sh600519
830,2019-06-03,892.0,892.0,901.35,886.28,34479.0,sh600519
831,2019-06-04,895.0,875.3,895.43,871.0,39689.0,sh600519
832,2019-06-05,884.0,871.6,886.26,870.0,34067.0,sh600519
833,2019-06-06,875.62,862.13,875.77,858.0,34786.0,sh600519
834,2019-06-10,857.98,871.08,878.95,840.0,55502.0,sh600519
835,2019-06-11,876.0,910.89,915.61,875.0,80106.0,sh600519
836,2019-06-12,906.22,906.7,910.99,894.0,37747.0,sh600519
837,2019-06-13,910.0,910.0,912.3,897.0,32917.0,sh600519
838,2019-06-14,911.0,913.0,932.3,910.02,42455.0,sh600519
839,2019-06-17,907.0,911.6,926.94,906.02,32769.0,sh600519
840,2019-06-18,917.0,917.0,920.0,902.6,29441.0,sh600519
841,2019-06-19,940.0,932.01,946.7,932.01,53726.0,sh600519
842,2019-06-20,932.5,975.0,975.5,932.2,67271.0,sh600519
843,2019-06-21,969.97,976.3,984.49,964.5,45926.0,sh600519
844,2019-06-24,978.3,987.1,999.69,975.0,45779.0,sh600519
845,2019-06-25,992.0,982.98,999.0,967.0,51295.0,sh600519
846,2019-06-26,985.0,979.86,985.0,971.22,29588.0,sh600519
847,2019-06-27,985.0,996.35,1001.0,981.12,47978.0,sh600519
848,2019-06-28,985.99,984.0,988.88,971.33,31088.0,sh600519
849,2019-07-01,1004.52,1031.86,1035.6,1000.22,52337.0,sh600519
850,2019-07-02,1025.0,1025.0,1029.5,1016.0,39061.0,sh600519
851,2019-07-03,1020.0,987.9,1023.0,981.5,67139.0,sh600519
852,2019-07-04,985.8,981.2,990.8,971.22,46216.0,sh600519
853,2019-07-05,986.0,999.82,1006.0,976.3,50032.0,sh600519
854,2019-07-08,995.05,984.86,997.9,975.0,33613.0,sh600519
855,2019-07-09,979.3,976.06,989.0,968.35,31723.0,sh600519
856,2019-07-10,980.93,982.52,990.58,977.0,28166.0,sh600519
857,2019-07-11,989.96,981.5,998.38,976.0,30514.0,sh600519
858,2019-07-12,981.3,986.09,991.5,980.01,28173.0,sh600519
859,2019-07-15,967.8,975.93,980.1,951.13,59870.0,sh600519
860,2019-07-16,975.45,968.0,982.3,965.0,33245.0,sh600519
861,2019-07-17,968.0,963.5,972.99,962.13,25468.0,sh600519
862,2019-07-18,961.5,947.5,963.0,947.18,39252.0,sh600519
863,2019-07-19,955.0,955.87,960.8,948.0,28014.0,sh600519
864,2019-07-22,960.0,957.02,964.0,950.25,28125.0,sh600519
865,2019-07-23,962.3,953.98,962.59,943.86,32483.0,sh600519
866,2019-07-24,958.31,946.36,959.9,944.69,46771.0,sh600519
867,2019-07-25,945.97,963.0,963.36,938.15,38255.0,sh600519
868,2019-07-26,961.97,965.03,971.0,958.55,26467.0,sh600519
869,2019-07-29,962.03,976.41,979.5,960.01,26981.0,sh600519
870,2019-07-30,976.5,978.93,983.0,971.0,19537.0,sh600519
871,2019-07-31,975.0,972.6,981.77,966.59,22526.0,sh600519
